#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-4.629887711444585,-6.036125649866025e-06,-4.89
-4.639983700186316,-5.94420067739849e-06,-4.9
-4.650079688928046,-5.94420067739849e-06,-4.91
-4.659257860511437,-5.852275704930955e-06,-4.92
-4.669353849253168,-5.852275704930955e-06,-4.93
-4.679449837994899,-6.036125649866025e-06,-4.94
-4.687710192419951,-6.036125649866025e-06,-4.95
-4.700559632636699,-6.12805062233356e-06,-4.96
-4.70973780422009,-5.94420067739849e-06,-4.97
-4.72075161012016,-6.036125649866025e-06,-4.98
-4.729929781703551,-6.12805062233356e-06,-4.99
-4.737272318970264,-6.219975594801094e-06,-5
